"","ip","app","device","os","channel","is_attributed","Hour"
"775",48240,3,1,13,205,0,2
"776",27234,24,1,19,105,0,25
"777",5314,15,1,22,153,0,31
"778",102515,21,1,19,128,0,19
"779",34492,25,1,22,259,0,24
"780",75171,2,1,19,435,0,44
"781",48104,3,1,1,137,0,1
"782",73994,3,1,19,115,0,39
"783",256144,3,1,12,371,0,0
"784",75786,15,1,49,245,0,33
"785",39834,1,1,19,134,0,27
"786",3591,3,1,19,173,0,11
"787",48384,36,1,13,373,0,27
"788",86105,3,1,13,317,0,14
"789",23203,18,1,19,107,0,25
"790",40342,3,1,35,280,0,14
"791",40924,8,1,16,145,0,21
"792",87783,3,1,37,280,0,1
"793",105216,18,3543,748,107,0,33
"794",121209,2,1,37,237,0,14
"795",59899,27,1,17,153,0,46
"796",203031,9,1,12,442,0,20
"797",198652,1,1,17,134,0,2
"798",102917,3,1,13,280,0,22
"799",45587,2,1,17,477,0,29
"800",168236,14,1,16,401,0,12
"801",31221,9,1,13,134,0,35
"802",62140,3,1,13,280,0,5
"803",54014,3,1,19,280,0,2
"804",36750,14,1,19,379,0,7
"805",207370,3,1,13,280,0,17
"806",148601,14,1,13,134,0,4
"807",118098,21,1,17,128,0,0
"808",48212,2,1,13,237,0,12
"809",120709,3,1,6,135,0,25
"810",25057,2,1,17,205,0,2
"811",154226,6,1,42,125,0,19
"812",25544,23,1,16,153,0,29
"813",16287,21,1,13,232,0,7
"814",130973,3,1,22,489,0,9
"815",68707,12,1,16,178,0,9
"816",91758,26,1,18,262,0,22
"817",5314,21,2,47,128,0,23
"818",20165,12,1,13,326,0,1
"819",114939,15,1,13,386,0,3
"820",73065,12,1,66,19,0,36
"821",65113,26,1,19,266,0,23
"822",45841,1,1,27,153,0,4
"823",115585,3,1,17,280,0,4
"824",50312,15,1,19,379,0,14
"825",106537,2,1,19,477,0,14
"826",15680,14,1,13,489,0,29
"827",89637,3,1,25,211,0,18
"828",133435,12,1,17,245,0,40
"829",41232,21,2,18,128,0,13
"830",101214,2,1,6,205,0,30
"831",192149,18,1,16,121,0,21
"832",277831,3,1,18,442,0,13
"833",67439,12,1,13,259,0,12
"834",100393,15,1,25,386,0,28
"835",81643,25,1,13,259,0,33
"836",106292,14,1,13,463,0,25
"837",167013,1,1,17,439,0,29
"838",116355,18,1,18,439,0,3
"839",25057,12,1,9,245,0,5
"840",18434,7,1,13,101,0,25
"841",166160,12,1,15,105,0,26
"842",3461,14,1,57,224,0,41
"843",27232,2,1,19,237,0,18
"844",135457,18,1,19,134,0,14
"845",106200,12,1,15,328,0,14
"846",31959,9,2,17,215,0,6
"847",175854,12,2,9,259,0,33
"848",119369,14,1,23,480,0,26
"849",58415,22,2,13,496,0,10
"850",93054,2,1,6,477,0,6
"851",125549,9,1,13,334,0,0
"852",46943,14,1,14,439,0,1
"853",42237,3,1,13,280,0,29
"854",80058,23,1,13,153,0,8
"855",45843,9,1,18,442,0,33
"856",79834,17,1,8,128,0,30
"857",102315,3,1,53,280,0,13
"858",31444,18,1,13,107,0,27
"859",43112,8,1,19,145,0,13
"860",121472,15,1,19,412,0,26
"861",63787,9,1,19,244,0,28
"862",170923,13,1,17,400,0,1
"863",123701,14,1,22,439,0,24
"864",112525,12,1,13,265,0,18
"865",6414,18,2,10,121,0,31
"866",8992,14,1,19,379,0,35
"867",353020,7,2,15,101,0,22
"868",181611,23,1,20,153,0,2
"869",111087,3,1,13,211,0,27
"870",79425,6,1,41,125,0,0
"871",259567,20,1,22,259,0,17
"872",49582,3,1,18,280,0,14
"873",52288,12,2,13,265,0,20
"874",228902,9,1,13,391,0,8
"875",45121,5,1,22,377,0,23
"876",255687,3,1,13,280,0,15
"877",272070,18,1,15,107,0,6
"878",200058,2,1,19,212,0,21
"879",156575,24,1,35,178,0,28
"880",117923,14,1,19,379,0,29
"881",49602,15,1,18,245,0,25
"882",119848,23,1,22,153,0,1
"883",105475,14,1,20,480,0,17
"884",64502,9,1,13,215,0,24
"885",95463,12,1,18,259,0,10
"886",70308,32,1,64,376,0,11
"887",63712,3,1,18,211,0,24
"888",102129,9,1,13,244,0,19
"889",13579,3,1,17,280,0,13
"890",48969,15,1,9,245,0,8
"891",31440,3,1,8,442,0,24
"892",285594,2,1,3,205,0,11
"893",81513,3,1,17,137,0,27
"894",108803,2,1,6,435,0,28
"895",45117,3,1,13,280,0,20
"896",2761,7,1,19,101,0,22
"897",202675,18,1,13,376,0,4
"898",38666,2,1,20,122,0,47
"899",150157,23,1,8,153,0,13
"900",199908,18,1,19,107,0,18
"901",170136,15,1,18,245,0,28
"902",187854,1,1,19,153,0,9
"903",118229,9,1,19,258,0,6
"904",12402,14,1,19,480,0,23
"905",38609,3,1,10,280,0,22
"906",4988,3,1,10,280,0,7
"907",118019,3,1,11,280,0,8
"908",149556,18,1,22,134,0,21
"909",144825,3,1,47,173,0,8
"910",226914,15,1,20,412,0,29
"911",18075,13,1,13,477,0,3
"912",48337,18,1,23,134,0,16
"913",26350,11,1,36,319,0,21
"914",95766,18,1,41,134,0,9
"915",34944,12,1,11,497,0,26
"916",1815,2,1,15,435,0,32
"917",12379,3,1,17,280,0,23
"918",91712,2,1,10,205,0,11
"919",41463,2,1,11,469,0,22
"920",55729,12,1,19,178,0,25
"921",142636,26,1,14,121,0,1
"922",2714,9,1,13,215,0,20
"923",93230,2,1,17,205,0,45
"924",54525,3,1,13,379,0,6
"925",5314,14,1,22,113,0,4
"926",206430,3,1,19,402,0,7
"927",38069,8,1,19,145,0,16
"928",51495,14,1,19,379,0,19
"929",59508,11,1,9,122,0,7
"930",21403,9,1,27,448,0,10
"931",76822,2,1,13,477,0,13
"932",41584,3,1,19,409,0,31
"933",103147,9,1,19,445,0,12
"934",129667,9,1,6,215,0,0
"935",307445,28,1,13,135,0,44
"936",42149,2,1,3,435,0,9
"937",168178,3,1,14,280,0,9
"938",67910,12,1,14,481,0,4
"939",77117,27,1,19,153,0,5
"940",158491,14,1,19,134,0,28
"941",111025,28,1,58,135,0,11
"942",39561,18,1,13,107,0,22
"943",114915,22,1,13,496,0,9
"944",26876,12,1,6,245,0,32
"945",118970,15,1,19,245,0,17
"946",197789,3,1,13,417,0,32
"947",197177,3,1,1,280,0,32
"948",45463,3,1,13,480,0,8
"949",202128,14,1,19,349,0,30
"950",41287,9,1,13,466,0,40
"951",31240,2,1,37,364,0,19
"952",63093,26,1,28,121,0,29
"953",34396,12,1,10,328,0,1
"954",46351,2,1,19,435,0,47
"955",120789,9,1,13,466,0,30
"956",146060,21,1,14,128,0,32
"957",110032,3,1,22,379,0,24
"958",8314,2,1,13,469,0,2
"959",91274,15,1,20,245,0,33
"960",125222,3,2,19,211,0,7
"961",81263,12,1,9,259,0,35
"962",22352,2,1,22,236,0,4
"963",37145,12,1,13,265,0,22
"964",56285,9,1,18,442,0,26
"965",203383,3,1,13,280,0,11
"966",91734,18,1,42,107,0,10
"967",84793,2,1,20,435,0,11
"968",79881,28,1,13,317,0,18
"969",95222,64,1,18,459,0,5
"970",77182,12,1,10,135,0,23
"971",14285,9,1,46,448,0,22
"972",49582,3,1,19,280,0,28
"973",198707,2,1,19,237,0,11
"974",87879,3,1,17,424,0,28
"975",168863,2,1,20,452,0,30
"976",21074,27,1,9,153,0,10
"977",49426,9,1,13,244,0,27
"978",83668,3,1,23,211,0,14
"979",5299,18,1,41,439,0,25
"980",24962,13,1,32,477,0,16
"981",32472,20,1,13,478,0,12
"982",43928,3,1,37,452,0,18
"983",8208,12,1,13,265,0,46
"984",71740,12,1,19,497,0,20
"985",101342,9,1,17,134,0,13
"986",7275,9,1,13,232,0,2
"987",101424,13,1,19,469,0,20
"988",116384,14,1,12,463,0,0
"989",81412,9,1,10,244,0,31
"990",87012,9,1,10,442,0,35
"991",37776,12,1,17,328,0,11
"992",212322,3,1,17,211,0,17
"993",345224,9,1,20,466,0,8
"994",35317,14,1,13,134,0,22
"995",161341,18,1,13,121,0,35
"996",10716,12,1,26,178,0,1
"997",4744,1,1,4,134,0,12
"998",120721,1,1,13,134,0,43
"999",118582,14,1,17,489,0,28
"1000",105679,12,1,13,497,0,29
"1001",100275,12,1,13,245,0,7
"1002",120312,12,1,13,178,0,20
"1003",61566,6,1,18,125,0,29
"1004",170767,18,1,6,121,0,23
"1005",62954,18,1,26,439,0,29
"1006",2095,3,1,17,280,0,31
"1007",3196,3,1,20,280,0,12
"1008",121966,12,1,37,242,0,13
"1009",175506,15,1,6,245,0,12
"1010",67772,12,1,19,326,0,18
"1011",93430,3,1,19,280,0,11
"1012",47273,15,1,13,315,0,22
"1013",191797,23,1,19,153,0,33
"1014",79740,18,1,22,439,0,28
"1015",113497,2,1,9,452,0,12
"1016",73487,12,1,26,259,0,3
"1017",183004,1,1,16,439,0,22
"1018",122868,8,1,15,145,0,14
"1019",81419,9,1,19,466,0,27
"1020",43827,3,1,20,135,0,21
"1021",82069,13,1,13,477,0,22
"1022",73487,15,1,13,245,0,4
"1023",33703,12,1,41,245,0,30
"1024",60298,9,1,25,466,0,0
"1025",213553,3,1,22,317,0,15
"1026",149223,14,1,20,379,0,10
"1027",24000,18,1,18,107,0,30
"1028",37515,12,1,13,19,0,14
"1029",5348,15,2,36,386,0,11
"1030",18927,3,1,17,280,0,45
"1031",198573,18,1,18,107,0,24
"1032",209663,2,2,10,205,0,16
"1033",50131,3,1,6,137,0,31
"1034",87073,28,1,13,135,0,21
"1035",76880,21,1,20,232,0,24
"1036",66184,18,1,19,107,0,1
"1037",11540,18,1,18,107,0,4
"1038",334383,15,1,19,111,0,18
"1039",64187,3,1,23,480,0,30
"1040",25009,3,2,49,421,0,30
"1041",93011,12,1,19,265,0,22
"1042",12524,2,1,17,435,0,4
"1043",124166,11,1,18,137,0,11
"1044",64047,21,1,27,128,0,13
"1045",119422,2,1,13,212,0,16
"1046",114719,47,1,17,484,0,25
"1047",119693,3,1,17,135,0,13
"1048",117021,2,1,25,477,0,31
"1049",7944,21,1,6,128,0,8
"1050",68930,1,1,16,13,0,5
"1051",43476,18,1,9,107,0,47
"1052",83860,13,1,27,400,0,17
"1053",81922,3,1,41,280,0,1
"1054",202524,8,1,16,145,0,5
"1055",275009,18,1,13,107,0,27
"1056",119531,15,1,18,379,0,47
"1057",32703,18,1,19,134,0,15
"1058",273562,3,1,13,280,0,11
"1059",29785,3,1,19,280,0,15
"1060",84182,14,1,20,349,0,6
"1061",104838,9,1,19,334,0,21
"1062",188863,12,1,1,178,0,17
"1063",230256,12,1,19,105,0,2
"1064",5641,1,1,8,134,0,14
"1065",111299,18,1,1,107,0,5
"1066",44067,6,1,13,459,0,19
"1067",178928,21,1,19,128,0,13
"1068",199672,12,1,17,178,0,15
"1069",32487,9,2,65,442,0,36
"1070",27794,12,1,13,259,0,30
"1071",183319,9,1,19,334,0,8
"1072",68963,14,1,19,489,0,6
"1073",55931,2,1,9,469,0,45
"1074",113563,1,1,19,118,0,0
"1075",105429,8,1,10,145,0,12
"1076",50565,15,1,19,245,0,32
"1077",73516,3,1,1,153,0,17
"1078",164128,3,1,19,135,0,14
"1079",3262,3,1,41,211,0,41
"1080",83774,12,1,13,259,0,27
"1081",157880,15,1,13,315,0,30
"1082",76012,3,1,41,280,0,26
"1083",35568,12,1,23,340,0,28
"1084",11797,3,1,22,280,0,21
"1085",37852,26,1,19,121,0,47
"1086",56155,2,1,41,477,0,6
"1087",48282,9,1,11,215,0,45
"1088",118393,2,1,19,469,0,1
"1089",53843,8,1,6,145,0,0
"1090",205569,23,1,13,153,0,6
"1091",98344,8,1,13,145,0,27
"1092",123819,22,1,8,116,0,21
"1093",95196,12,1,6,259,0,32
"1094",49602,9,1,10,442,0,31
"1095",208669,26,1,13,266,0,19
"1096",54157,3,1,13,280,0,22
"1097",69266,2,1,13,377,0,7
"1098",38604,12,1,22,178,0,32
"1099",192120,22,1,22,496,0,16
"1100",105964,18,1,15,107,0,6
"1101",109240,3,1,13,480,0,17
"1102",29678,12,1,1,178,0,11
"1103",111638,9,1,27,442,0,17
"1104",100712,3,1,19,442,0,18
"1105",7749,3,1,17,115,0,5
"1106",116530,5,1,19,377,0,46
"1107",110472,3,1,3,280,0,5
"1108",255,9,1,66,215,0,21
"1109",103115,2,1,13,477,0,17
"1110",59062,11,1,53,325,0,46
"1111",110589,6,1,6,459,0,46
"1112",105475,6,1,25,459,0,24
"1113",109458,15,1,19,245,0,6
"1114",201930,2,1,18,236,0,11
"1115",174608,2,1,13,477,0,2
"1116",15335,2,1,13,122,0,26
"1117",208260,24,1,17,105,0,10
"1118",100212,24,1,10,105,0,29
"1119",46648,2,1,22,122,0,30
"1120",144427,9,1,31,489,0,3
"1121",139943,12,1,13,259,0,22
"1122",53454,14,1,13,134,0,8
"1123",3241,8,1,13,145,0,47
"1124",40342,9,1,6,466,0,30
"1125",75727,15,1,17,245,0,26
"1126",78959,18,1,25,126,0,35
"1127",181830,22,1,13,116,0,16
"1128",118950,3,1,13,280,0,4
"1129",103106,12,1,20,265,0,20
"1130",58442,3,1,18,280,0,13
"1131",280824,3,1,13,280,0,12
"1132",29865,12,1,19,328,0,1
"1133",114878,2,1,19,205,0,47
"1134",43661,13,1,13,477,0,45
"1135",70446,3,1,22,211,0,7
"1136",129434,29,1,13,343,0,44
"1137",59508,18,1,22,107,0,28
"1138",44615,11,1,10,325,0,38
"1139",108881,10,1,19,377,0,46
"1140",122432,9,1,17,134,0,10
"1141",4451,27,1,8,153,0,0
"1142",19819,1,1,13,377,0,46
"1143",240848,18,1,17,107,0,7
"1144",29540,8,1,13,145,0,18
"1145",85625,2,1,19,477,0,20
"1146",53454,12,1,37,265,0,33
"1147",16426,15,1,41,315,0,28
"1148",5314,3,1,27,137,0,9
"1149",154891,2,1,19,452,0,6
"1150",73302,3,1,53,489,0,45
"1151",50374,3,1,19,452,0,15
"1152",91040,1,1,35,153,0,20
"1153",77970,27,1,18,153,0,10
"1154",50560,3,1,22,280,0,23
"1155",88743,7,1,19,101,0,13
"1156",5314,9,1,18,107,0,23
"1157",94031,8,1,17,145,0,19
"1158",8391,13,1,14,477,0,30
"1159",55852,14,1,17,463,0,14
"1160",123994,12,1,19,259,0,11
"1161",119531,12,2,13,178,0,18
"1162",82427,9,1,37,244,0,23
"1163",8171,9,1,17,445,0,44
"1164",118190,12,1,19,178,0,22
"1165",38692,3,1,19,280,0,8
"1166",21894,13,1,18,477,0,6
"1167",73487,18,1,20,107,0,14
"1168",5729,9,1,8,466,0,22
"1169",102264,9,1,13,445,0,33
"1170",154431,18,1,20,107,0,46
"1171",76460,3,1,3,280,0,1
"1172",99761,15,1,19,3,0,9
"1173",22978,3,1,19,280,0,7
"1174",70896,8,1,19,145,0,21
"1175",156608,3,1,20,280,0,9
"1176",115230,18,1,13,107,0,30
"1177",8049,3,1,14,280,0,3
"1178",121357,14,1,13,442,0,26
"1179",88050,15,1,41,480,0,9
"1180",90469,15,1,13,245,0,33
"1181",27993,9,1,15,253,0,4
"1182",200358,15,1,13,153,0,11
"1183",79857,8,1,3,145,0,9
"1184",141171,12,1,13,328,0,46
"1185",72005,13,1,13,477,0,13
"1186",108918,9,1,13,134,0,5
"1187",79881,12,1,19,205,0,22
"1188",54541,14,1,17,401,0,16
"1189",15547,8,1,13,140,0,14
"1190",29748,9,1,16,334,0,27
"1191",36904,2,1,19,477,0,10
"1192",77048,2,1,13,237,0,25
"1193",10274,12,1,19,259,0,13
"1194",66033,9,1,8,334,0,35
"1195",28082,3,1,13,137,0,9
"1196",90855,12,1,13,259,0,30
"1197",50099,9,1,13,334,0,23
"1198",114235,1,2,79,125,0,30
"1199",73729,12,1,20,178,0,4
"1200",23183,20,1,14,259,0,36
"1201",172522,2,1,13,477,0,11
"1202",48961,3,1,25,452,0,10
"1203",169885,18,1,37,107,0,22
"1204",38442,2,1,13,219,0,9
"1205",132109,2,1,19,435,0,13
"1206",196391,15,1,10,245,0,16
"1207",110079,2,1,17,469,0,4
"1208",80987,18,1,19,439,0,45
"1209",79001,19,0,0,213,1,19
"1210",62916,18,1,17,376,0,34
"1211",70372,18,1,19,134,0,4
"1212",124325,23,1,22,153,0,2
"1213",89253,25,1,15,259,0,27
"1214",105475,2,1,19,401,0,14
"1215",51048,2,1,3,435,0,17
"1216",40440,7,1,19,101,0,21
"1217",158907,9,1,17,215,0,6
"1218",69145,15,1,32,245,0,9
"1219",50418,21,1,19,128,0,32
"1220",103115,12,1,18,265,0,33
"1221",37892,25,1,8,259,0,39
"1222",17149,18,1,27,134,0,26
"1223",24905,2,1,19,469,0,2
"1224",195797,26,1,19,266,0,18
"1225",10142,15,1,8,315,0,30
"1226",176128,2,1,13,237,0,10
"1227",20266,9,1,13,442,0,27
"1228",104496,7,1,10,101,0,8
"1229",199727,12,1,19,328,0,0
"1230",63457,21,1,17,232,0,31
"1231",37233,8,2,9,145,0,10
"1232",32612,26,1,10,266,0,12
"1233",79666,15,1,13,412,0,28
"1234",50863,3,1,9,379,0,41
"1235",81550,3,2,10,137,0,28
"1236",19960,24,1,18,105,0,34
"1237",37367,9,1,19,134,0,46
"1238",49548,3,1,16,205,0,46
"1239",205911,15,1,9,265,0,11
"1240",139002,3,1,19,280,0,6
"1241",121679,3,1,37,280,0,18
"1242",67751,17,1,18,134,0,33
"1243",7567,3,1,18,489,0,7
"1244",197347,12,1,17,497,0,9
"1245",16240,2,1,19,477,0,28
"1246",72638,18,1,19,134,0,0
"1247",25705,2,1,10,205,0,27
"1248",56439,2,1,13,477,0,12
"1249",219319,18,1,18,107,0,6
"1250",89786,3,1,12,137,0,18
"1251",8557,18,1,20,107,0,32
"1252",22572,9,1,13,234,0,15
"1253",197393,13,1,13,477,0,23
"1254",10041,18,1,22,439,0,10
"1255",21789,3,1,19,280,0,2
"1256",88706,10,1,8,377,0,35
"1257",7346,3,1,18,489,0,47
"1258",331335,18,1,9,107,0,24
"1259",95718,15,1,13,111,0,9
"1260",208920,23,1,13,153,0,2
"1261",211915,18,1,13,121,0,35
"1262",46805,12,2,79,265,0,22
"1263",119262,3,1,10,480,0,30
"1264",6828,15,1,19,278,0,16
"1265",37972,2,2,14,122,0,23
"1266",350186,9,2,2,466,0,3
"1267",43447,9,1,20,215,0,22
"1268",123945,3,1,8,280,0,31
"1269",38265,3,1,13,280,0,11
"1270",119349,1,1,40,101,0,29
"1271",44536,3,1,19,280,0,4
"1272",62670,12,1,22,19,0,47
"1273",45745,12,1,22,212,0,25
"1274",62440,32,1,13,376,0,13
"1275",265596,18,1,22,134,0,19
"1276",118722,12,1,19,178,0,3
"1277",179883,3,1,13,115,0,32
"1278",191961,25,1,41,259,0,15
"1279",111153,3,1,13,280,0,12
"1280",3994,3,1,10,489,0,15
"1281",183043,14,1,53,489,0,22
"1282",95442,12,1,17,265,0,47
"1283",11793,9,1,19,215,0,12
"1284",125204,12,1,19,205,0,8
"1285",49602,3,1,13,137,0,25
"1286",124528,6,1,18,459,0,31
"1287",31061,2,1,13,364,0,3
"1288",66013,1,1,20,134,0,14
"1289",77537,3,1,20,280,0,10
"1290",4442,9,1,8,258,0,25
"1291",78504,13,1,13,477,0,1
"1292",57896,12,1,13,265,0,30
"1293",201307,3,1,3,379,0,20
"1294",73516,12,1,13,326,0,3
"1295",71863,64,1,17,459,0,16
"1296",23038,15,1,13,379,0,5
"1297",178873,2,1,20,205,0,29
"1298",64400,18,1,35,121,0,44
"1299",91712,13,1,19,477,0,31
"1300",285739,18,1,3,134,0,3
"1301",54895,3,1,19,442,0,35
"1302",49851,3,1,17,424,0,11
"1303",48282,3,1,19,19,0,27
"1304",54142,2,1,109,469,0,23
"1305",109723,18,1,19,121,0,34
"1306",50223,2,1,15,236,0,14
"1307",39453,2,1,13,258,0,0
"1308",85856,15,1,22,265,0,10
"1309",102456,9,1,17,232,0,23
"1310",76637,23,1,13,153,0,23
"1311",175433,18,1,13,121,0,7
"1312",93021,15,1,9,245,0,9
"1313",95766,11,1,40,319,0,23
"1314",188812,15,1,20,265,0,19
"1315",116055,18,1,6,439,0,1
"1316",96044,18,1,6,107,0,20
"1317",339364,9,1,28,334,0,5
"1318",77772,20,1,58,259,0,27
"1319",240210,3,1,8,280,0,21
"1320",140691,2,1,13,452,0,34
"1321",114116,26,1,12,266,0,1
"1322",4295,2,1,6,205,0,6
"1323",69020,9,1,18,127,0,28
"1324",130856,18,1,13,107,0,19
"1325",171606,27,1,10,122,0,10
"1326",356470,7,1,13,101,0,22
"1327",40077,9,1,22,134,0,33
"1328",123607,1,1,12,150,0,27
"1329",75644,13,1,18,400,0,24
"1330",283432,3,1,19,115,0,17
"1331",114734,3,1,8,280,0,9
"1332",203220,2,2,9,364,0,25
"1333",106598,3,1,1,205,0,8
"1334",231128,12,1,17,245,0,2
"1335",126079,20,1,13,259,0,3
"1336",30991,3,1,23,211,0,30
"1337",101455,18,1,12,107,0,25
"1338",55852,12,1,19,178,0,45
"1339",60041,8,1,10,145,0,15
"1340",68418,2,1,47,477,0,27
"1341",54418,19,0,0,347,0,21
"1342",131029,19,0,0,343,1,21
"1343",64696,1,1,6,135,0,9
"1344",302281,14,1,31,439,0,8
"1345",97100,3,1,18,480,0,22
"1346",49208,9,1,19,107,0,19
"1347",48712,9,1,22,232,0,2
"1348",49082,23,1,47,153,0,7
"1349",22117,3,1,37,480,0,31
"1350",137052,18,1,18,121,0,45
"1351",4389,3,1,20,280,0,1
"1352",63881,12,1,12,340,0,15
"1353",64639,18,1,40,107,0,16
"1354",103180,14,1,17,439,0,3
"1355",33267,2,1,19,219,0,19
"1356",118474,2,1,19,477,0,35
"1357",64588,3,1,8,480,0,47
"1358",97425,15,1,28,265,0,21
"1359",91574,24,2,17,178,0,30
"1360",171687,1,1,13,452,0,0
"1361",7567,3,1,15,280,0,4
"1362",76339,18,1,47,439,0,29
"1363",260218,15,1,19,379,0,32
"1364",45925,11,1,70,487,0,28
"1365",142484,27,1,3,153,0,21
"1366",205096,2,1,14,258,0,3
"1367",7699,1,1,13,178,0,10
"1368",30372,2,1,17,237,0,12
"1369",70656,15,1,13,245,0,32
"1370",78422,25,1,13,259,0,46
"1371",138502,3,1,13,173,0,20
"1372",99777,12,1,13,265,0,2
"1373",113236,3,1,6,19,0,12
"1374",202617,15,1,18,245,0,13
"1375",31356,26,1,11,477,0,26
"1376",168284,12,1,17,265,0,9
"1377",90976,14,1,19,480,0,20
"1378",66849,3,2,19,280,0,18
"1379",131635,2,1,19,205,0,9
"1380",89486,9,1,10,232,0,20
"1381",104032,2,1,13,477,0,31
"1382",158793,2,1,17,205,0,21
"1383",76529,2,1,13,469,0,20
"1384",99187,2,1,19,122,0,7
"1385",176380,2,1,13,452,0,16
"1386",48212,3,1,2,30,0,21
"1387",46549,18,1,19,439,0,2
"1388",100176,18,1,16,376,0,17
"1389",196953,3,1,19,280,0,2
"1390",122048,3,1,1,115,0,18
"1391",291820,12,2,27,140,0,27
"1392",44536,2,1,19,205,0,44
"1393",53715,55,1,41,406,0,29
"1394",48282,12,2,9,178,0,19
"1395",72833,3,1,19,135,0,33
"1396",25705,2,1,19,205,0,45
"1397",79166,14,1,3,401,0,12
"1398",25818,9,2,36,244,0,47
"1399",191106,15,1,13,315,0,47
"1400",81239,26,1,8,121,0,22
"1401",2321,14,1,28,442,0,22
"1402",31331,14,1,17,463,0,26
"1403",89575,2,1,10,219,0,11
"1404",93641,15,1,17,430,0,7
"1405",65897,1,1,27,377,0,47
"1406",77949,3,1,41,211,0,28
"1407",96163,22,1,22,116,0,20
"1408",166507,27,1,47,153,0,5
"1409",51111,12,1,1,205,0,45
"1410",109670,3,1,18,409,0,21
"1411",86767,3,2,18,211,0,13
"1412",41179,14,1,18,379,0,34
"1413",40352,19,0,0,213,1,44
"1414",183321,12,1,8,19,0,38
"1415",57802,12,1,13,340,0,16
"1416",73595,9,1,13,134,0,16
"1417",102467,26,1,13,121,0,47
"1418",35973,13,1,32,400,0,10
"1419",62906,1,2,25,134,0,26
"1420",119585,12,1,32,259,0,13
"1421",38388,2,1,22,377,0,1
"1422",230284,3,1,20,173,0,8
"1423",241284,3,1,19,19,0,9
"1424",109425,9,1,13,215,0,16
"1425",17149,18,1,19,107,0,25
"1426",4886,18,1,19,107,0,28
"1427",11694,11,1,19,219,0,16
"1428",77523,1,1,20,153,0,12
"1429",259137,18,1,1,121,0,33
"1430",258646,12,1,11,409,0,30
"1431",118563,12,1,3,328,0,10
"1432",49386,21,1,8,232,0,28
"1433",106781,9,1,13,466,0,24
"1434",17816,7,1,15,101,0,11
"1435",234549,2,1,19,364,0,23
"1436",259593,12,1,12,178,0,13
"1437",85644,14,1,19,118,0,27
"1438",31247,21,1,18,128,0,20
"1439",178538,9,1,22,127,0,25
"1440",21453,15,1,13,430,0,7
"1441",99534,12,1,8,245,0,43
"1442",68471,3,1,12,280,0,22
"1443",55675,3,2,9,280,0,26
"1444",30647,2,1,13,317,0,21
"1445",44493,3,1,19,280,0,17
"1446",91006,2,1,19,243,0,30
"1447",83127,18,1,6,107,0,34
"1448",150251,24,1,19,178,0,45
"1449",175837,2,1,19,205,0,13
"1450",140149,26,1,8,121,0,24
"1451",55117,1,1,19,153,0,19
"1452",100203,3,1,22,280,0,8
"1453",16667,18,1,13,439,0,7
"1454",274109,14,1,13,463,0,26
"1455",75868,3,1,19,452,0,28
"1456",101183,3,1,16,19,0,0
"1457",100629,15,1,35,386,0,9
"1458",92789,12,1,22,245,0,13
"1459",249030,14,1,19,401,0,15
"1460",52987,3,1,17,489,0,6
"1461",81674,18,1,10,121,0,30
"1462",81327,9,1,25,489,0,27
"1463",105485,2,1,19,205,0,32
"1464",76885,12,1,25,245,0,45
"1465",76917,3,1,53,280,0,25
"1466",123739,2,1,19,435,0,12
"1467",21345,14,1,23,442,0,14
"1468",140863,12,1,19,212,0,13
"1469",119289,18,1,37,439,0,21
"1470",31482,12,1,18,245,0,28
"1471",111025,3,1,1,182,0,15
"1472",85858,14,1,10,439,0,13
"1473",98635,12,1,19,265,0,8
"1474",16435,14,1,34,379,0,30
"1475",191759,18,1,19,121,0,8
"1476",234634,3,1,17,280,0,18
"1477",20327,15,1,19,245,0,0
"1478",149063,9,1,19,244,0,7
"1479",121269,18,1,13,121,0,25
"1480",17149,15,2,17,245,0,30
"1481",85329,18,1,13,107,0,27
"1482",49602,55,1,17,453,0,0
"1483",53454,9,2,13,442,0,31
"1484",26995,12,1,10,265,0,2
"1485",37255,3,1,19,280,0,39
"1486",102005,36,1,19,373,0,17
"1487",106824,27,1,2,122,0,28
"1488",114146,26,1,11,477,0,1
"1489",45892,15,1,13,480,0,33
"1490",80605,18,1,19,107,0,21
"1491",68384,9,1,27,107,0,14
"1492",31859,12,1,25,259,0,28
"1493",100275,9,2,6,466,0,9
"1494",90469,12,1,11,245,0,11
"1495",14764,12,1,19,245,0,23
"1496",247000,23,1,19,153,0,34
"1497",187567,10,1,13,113,0,46
"1498",62701,18,1,8,107,0,0
"1499",67754,14,1,12,401,0,16
"1500",172483,15,1,19,315,0,39
"1501",76662,27,1,19,122,0,5
"1502",81510,3,1,8,280,0,1
"1503",85644,6,1,15,125,0,3
"1504",68599,12,1,12,424,0,30
"1505",94678,9,1,31,145,0,34
"1506",111780,9,1,19,334,0,20
"1507",124809,18,1,23,439,0,11
"1508",91574,2,1,1,205,0,27
"1509",8286,13,1,13,477,0,10
"1510",116713,2,1,47,364,0,10
"1511",81419,18,1,19,107,0,24
"1512",12188,9,1,13,334,0,0
"1513",142163,3,1,20,489,0,3
"1514",8718,1,1,55,349,0,15
"1515",69049,26,1,17,121,0,36
"1516",92964,3,1,19,205,0,15
"1517",216831,3,1,19,280,0,10
"1518",119024,3,1,13,280,0,10
"1519",53427,28,1,19,135,0,12
"1520",52469,9,1,13,215,0,47
"1521",84896,15,1,19,245,0,26
